 Container benchi-conduit  Creating
 Container benchi-conduit  Created
Attaching to benchi-conduit
benchi-conduit  | {"level":"info","component":"badger.DB","time":1743587486833,"message":"All 0 tables opened in 0s"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.578625,"time":1743587564587,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.065917,"time":1743587565221,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3700000,"table":"employees","elapsed":61002.865959,"completed_perc":"23.12","rate_per_min":"3639173","time":1743587565391,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.545416,"time":1743587565395,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3750000,"table":"employees","elapsed":61794.012501,"completed_perc":"23.44","rate_per_min":"3641129","time":1743587566182,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.386417,"time":1743587566186,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.0835,"time":1743587566347,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3800000,"table":"employees","elapsed":62587.844501,"completed_perc":"23.75","rate_per_min":"3642880","time":1743587566976,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.528542,"time":1743587566980,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":1.258208,"time":1743587567461,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3850000,"table":"employees","elapsed":63381.397544,"completed_perc":"24.06","rate_per_min":"3644602","time":1743587567769,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.373833,"time":1743587567774,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.060208,"time":1743587568570,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3900000,"table":"employees","elapsed":64198.143086,"completed_perc":"24.38","rate_per_min":"3644965","time":1743587568586,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":5.056291,"time":1743587568591,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":3950000,"table":"employees","elapsed":65002.662919,"completed_perc":"24.69","rate_per_min":"3646004","time":1743587569390,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.435584,"time":1743587569395,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.150791,"time":1743587569697,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4000000,"table":"employees","elapsed":65788.448003,"completed_perc":"25.00","rate_per_min":"3648057","time":1743587570176,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.495333,"time":1743587570181,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.070458,"time":1743587570818,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4050000,"table":"employees","elapsed":66560.674962,"completed_perc":"25.31","rate_per_min":"3650804","time":1743587570949,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.779792,"time":1743587570953,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4100000,"table":"employees","elapsed":67345.484795,"completed_perc":"25.62","rate_per_min":"3652806","time":1743587571733,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.441542,"time":1743587571738,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.0455,"time":1743587571904,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4150000,"table":"employees","elapsed":68163.425171,"completed_perc":"25.94","rate_per_min":"3652985","time":1743587572551,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.670375,"time":1743587572556,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.043833,"time":1743587573003,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4200000,"table":"employees","elapsed":68980.593546,"completed_perc":"26.25","rate_per_min":"3653201","time":1743587573368,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.727916,"time":1743587573373,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.079167,"time":1743587574150,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4250000,"table":"employees","elapsed":69779.381255,"completed_perc":"26.56","rate_per_min":"3654374","time":1743587574167,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.240083,"time":1743587574171,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4300000,"table":"employees","elapsed":70580.532255,"completed_perc":"26.88","rate_per_min":"3655399","time":1743587574968,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.214667,"time":1743587574973,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.059709,"time":1743587575275,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4350000,"table":"employees","elapsed":71404.229547,"completed_perc":"27.19","rate_per_min":"3655245","time":1743587575792,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.503209,"time":1743587575797,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.050708,"time":1743587576428,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4400000,"table":"employees","elapsed":72196.553048,"completed_perc":"27.50","rate_per_min":"3656684","time":1743587576584,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.893833,"time":1743587576589,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4450000,"table":"employees","elapsed":72995.34834,"completed_perc":"27.81","rate_per_min":"3657767","time":1743587577383,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.374666,"time":1743587577388,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.051792,"time":1743587577544,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4500000,"table":"employees","elapsed":73809.564215,"completed_perc":"28.12","rate_per_min":"3658062","time":1743587578197,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.531625,"time":1743587578202,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.0715,"time":1743587578643,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4550000,"table":"employees","elapsed":74584.132507,"completed_perc":"28.44","rate_per_min":"3660296","time":1743587578972,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":5.15925,"time":1743587578977,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.041042,"time":1743587579766,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4600000,"table":"employees","elapsed":75420.889549,"completed_perc":"28.75","rate_per_min":"3659463","time":1743587579809,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.502125,"time":1743587579813,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4650000,"table":"employees","elapsed":76249.446952,"completed_perc":"29.06","rate_per_min":"3659043","time":1743587580637,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.379375,"time":1743587580642,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.073625,"time":1743587580934,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4700000,"table":"employees","elapsed":77056.321827,"completed_perc":"29.38","rate_per_min":"3659661","time":1743587581444,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.548334,"time":1743587581449,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.063458,"time":1743587582086,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4750000,"table":"employees","elapsed":77880.648244,"completed_perc":"29.69","rate_per_min":"3659445","time":1743587582268,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.488208,"time":1743587582273,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4800000,"table":"employees","elapsed":78670.376037,"completed_perc":"30.00","rate_per_min":"3660844","time":1743587583058,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.502625,"time":1743587583063,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.075583,"time":1743587583232,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4850000,"table":"employees","elapsed":79482.127579,"completed_perc":"30.31","rate_per_min":"3661200","time":1743587583870,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.394792,"time":1743587583874,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.0635,"time":1743587584355,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4900000,"table":"employees","elapsed":80286.107371,"completed_perc":"30.63","rate_per_min":"3661904","time":1743587584674,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.676833,"time":1743587584679,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.066333,"time":1743587585462,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":4950000,"table":"employees","elapsed":81139.533454,"completed_perc":"30.94","rate_per_min":"3660361","time":1743587585527,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.202375,"time":1743587585532,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5000000,"table":"employees","elapsed":81970.17783,"completed_perc":"31.25","rate_per_min":"3659867","time":1743587586358,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.498292,"time":1743587586363,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.060333,"time":1743587586486,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5050000,"table":"employees","elapsed":82765.649705,"completed_perc":"31.56","rate_per_min":"3660939","time":1743587587153,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.447208,"time":1743587587158,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.069792,"time":1743587587623,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5100000,"table":"employees","elapsed":83568.509122,"completed_perc":"31.87","rate_per_min":"3661666","time":1743587587956,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.514542,"time":1743587587961,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.046916,"time":1743587588749,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5150000,"table":"employees","elapsed":84377.372789,"completed_perc":"32.19","rate_per_min":"3662119","time":1743587588765,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.557666,"time":1743587588770,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5200000,"table":"employees","elapsed":85187.906206,"completed_perc":"32.50","rate_per_min":"3662492","time":1743587589576,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.418417,"time":1743587589580,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.07325,"time":1743587589872,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5250000,"table":"employees","elapsed":86041.814915,"completed_perc":"32.81","rate_per_min":"3661010","time":1743587590430,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.312416,"time":1743587590434,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.046541,"time":1743587591036,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5300000,"table":"employees","elapsed":86870.216999,"completed_perc":"33.12","rate_per_min":"3660633","time":1743587591258,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.518583,"time":1743587591263,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.090334,"time":1743587592044,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5350000,"table":"employees","elapsed":87682.138832,"completed_perc":"33.44","rate_per_min":"3660951","time":1743587592070,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.778,"time":1743587592075,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5400000,"table":"employees","elapsed":88504.525791,"completed_perc":"33.75","rate_per_min":"3660830","time":1743587592892,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.414042,"time":1743587592897,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.061333,"time":1743587593199,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5450000,"table":"employees","elapsed":89320.948292,"completed_perc":"34.06","rate_per_min":"3660955","time":1743587593709,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.861375,"time":1743587593714,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.057042,"time":1743587594327,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5500000,"table":"employees","elapsed":90147.729417,"completed_perc":"34.38","rate_per_min":"3660658","time":1743587594536,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.378458,"time":1743587594540,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.071958,"time":1743587595330,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5550000,"table":"employees","elapsed":90968.942417,"completed_perc":"34.69","rate_per_min":"3660590","time":1743587595357,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.23975,"time":1743587595361,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5600000,"table":"employees","elapsed":91793.956793,"completed_perc":"35.00","rate_per_min":"3660372","time":1743587596182,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.363666,"time":1743587596186,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.070958,"time":1743587596483,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5650000,"table":"employees","elapsed":92630.33921,"completed_perc":"35.31","rate_per_min":"3659708","time":1743587597018,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.507167,"time":1743587597023,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.047666,"time":1743587597485,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5700000,"table":"employees","elapsed":93457.96521,"completed_perc":"35.62","rate_per_min":"3659399","time":1743587597846,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.403791,"time":1743587597850,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.05575,"time":1743587598639,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5750000,"table":"employees","elapsed":94261.788752,"completed_perc":"35.94","rate_per_min":"3660019","time":1743587598650,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.366458,"time":1743587598654,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5800000,"table":"employees","elapsed":95106.878211,"completed_perc":"36.25","rate_per_min":"3659041","time":1743587599495,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.37075,"time":1743587599499,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.060458,"time":1743587599763,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5850000,"table":"employees","elapsed":95942.550003,"completed_perc":"36.56","rate_per_min":"3658439","time":1743587600330,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.522959,"time":1743587600335,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.0625,"time":1743587600788,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5900000,"table":"employees","elapsed":96779.110087,"completed_perc":"36.88","rate_per_min":"3657814","time":1743587601167,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.446,"time":1743587601171,"message":"cursor fetched data"}
benchi-conduit  | {"level":"debug","component":"connector.Persister","stack":null,"count":1,"duration":0.057959,"time":1743587601952,"message":"persisted connectors"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":5950000,"table":"employees","elapsed":97611.646754,"completed_perc":"37.19","rate_per_min":"3657350","time":1743587601999,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.453791,"time":1743587602004,"message":"cursor fetched data"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","rows":6000000,"table":"employees","elapsed":98436.795171,"completed_perc":"37.50","rate_per_min":"3657169","time":1743587602825,"message":"fetching rows"}
benchi-conduit  | {"level":"info","connector_id":"postgres-to-kafka:postgres-source","plugin_type":"source","plugin_name":"builtin:postgres","component":"plugin","fetch_elapsed":4.846917,"time":1743587602829,"message":"cursor fetched data"}
